gender,age,category,quantity,price,payment_method,datetime,shopping_mall,year,month
Female,29,Clothing,5,1500.4,Debit Card,2021-07-06,Cevahir AVM,2021,July
Male,40,Food & Beverage,4,20.92,Cash,2022-06-06,Emaar Square Mall,2022,June
Male,44,Food & Beverage,1,5.23,Debit Card,2021-07-19,Viaport Outlet,2021,July
Female,62,Clothing,4,1200.32,Credit Card,2021-09-05,Emaar Square Mall,2021,September
Female,44,Clothing,1,300.08,Credit Card,2021-04-19,Cevahir AVM,2021,April
Male,66,Clothing,3,900.24,Cash,2021-09-08,Istinye Park,2021,September
Male,40,Shoes,4,2400.68,Debit Card,2023-02-21,Mall of Istanbul,2023,February
Female,45,Shoes,1,600.17,Debit Card,2021-12-14,Metrocity,2021,December
Female,41,Shoes,4,2400.68,Cash,2023-02-13,Metrocity,2023,February
Female,30,Clothing,1,300.08,Credit Card,2022-07-18,Metrocity,2022,July
Female,53,Cosmetics,3,121.98,Credit Card,2021-10-09,Kanyon,2021,October
Female,59,Clothing,1,300.08,Cash,2022-08-04,Metropol AVM,2022,August
Female,29,Clothing,5,1500.4,Cash,2023-01-29,Metrocity,2023,January
Female,35,Cosmetics,4,162.64,Credit Card,2021-07-20,Kanyon,2021,July
Male,34,Shoes,5,3000.85,Credit Card,2021-12-11,Viaport Outlet,2021,December
Male,36,Cosmetics,1,40.66,Debit Card,2021-08-20,Forum Istanbul,2021,August
Male,36,Clothing,1,300.08,Debit Card,2021-03-19,Zorlu Center,2021,March
Female,26,Cosmetics,1,40.66,Cash,2021-09-24,Mall of Istanbul,2021,September
Male,25,Food & Beverage,5,26.15,Credit Card,2022-12-08,Forum Istanbul,2022,December
Female,64,Shoes,3,1800.51,Cash,2022-10-31,Kanyon,2022,October
Female,52,Clothing,3,900.24,Credit Card,2021-07-06,Mall of Istanbul,2021,July
Male,51,Clothing,1,300.08,Cash,2021-06-06,Istinye Park,2021,June
Female,23,Clothing,4,1200.32,Credit Card,2022-06-30,Metropol AVM,2022,June
Male,19,Books,3,45.45,Cash,2022-05-24,Istinye Park,2022,May
Female,25,Technology,2,2100.0,Cash,2021-05-29,Cevahir AVM,2021,May
Male,33,Cosmetics,1,40.66,Debit Card,2022-09-30,Mall of Istanbul,2022,September
Male,62,Cosmetics,4,162.64,Credit Card,2022-05-26,Metropol AVM,2022,May
Female,65,Toys,1,35.84,Cash,2022-11-04,Istinye Park,2022,November
Male,43,Technology,1,1050.0,Debit Card,2022-10-15,Viaport Outlet,2022,October
Female,39,Shoes,5,3000.85,Cash,2021-11-27,Kanyon,2021,November
Male,60,Food & Beverage,3,15.69,Credit Card,2022-12-04,Metrocity,2022,December
Male,50,Clothing,3,900.24,Credit Card,2021-02-15,Mall of Istanbul,2021,February
Female,42,Cosmetics,2,81.32,Credit Card,2021-12-29,Mall of Istanbul,2021,December
Female,41,Food & Beverage,4,20.92,Cash,2022-02-09,Metropol AVM,2022,February
Male,44,Toys,1,35.84,Cash,2022-12-05,Istinye Park,2022,December
Female,53,Cosmetics,1,40.66,Cash,2021-03-14,Mall of Istanbul,2021,March
Female,43,Shoes,3,1800.51,Credit Card,2022-07-04,Emaar Square Mall,2022,July
Female,64,Toys,3,107.52,Credit Card,2021-07-26,Istinye Park,2021,July
Male,62,Shoes,4,2400.68,Credit Card,2022-09-05,Kanyon,2022,September
Female,23,Clothing,3,900.24,Cash,2022-10-01,Kanyon,2022,October
Female,63,Cosmetics,5,203.3,Debit Card,2022-02-12,Viaport Outlet,2022,February
Female,27,Shoes,2,1200.34,Debit Card,2021-09-26,Istinye Park,2021,September
Female,62,Food & Beverage,4,20.92,Cash,2021-02-05,Kanyon,2021,February
Male,62,Clothing,2,600.16,Debit Card,2022-02-14,Kanyon,2022,February
Female,23,Clothing,1,300.08,Cash,2022-02-23,Metrocity,2022,February
Male,20,Shoes,4,2400.68,Credit Card,2022-06-25,Metrocity,2022,June
Female,49,Food & Beverage,4,20.92,Cash,2021-09-26,Kanyon,2021,September
Female,31,Clothing,4,1200.32,Credit Card,2021-03-26,Metrocity,2021,March
Male,47,Toys,2,71.68,Credit Card,2021-05-06,Kanyon,2021,May
Male,37,Clothing,5,1500.4,Credit Card,2022-11-14,Kanyon,2022,November
Female,29,Clothing,2,600.16,Debit Card,2022-09-03,Viaport Outlet,2022,September
Female,40,Shoes,5,3000.85,Cash,2022-02-21,Kanyon,2022,February
Male,26,Clothing,4,1200.32,Credit Card,2021-05-12,Mall of Istanbul,2021,May
Female,58,Clothing,2,600.16,Cash,2021-01-29,Emaar Square Mall,2021,January
Male,18,Clothing,2,600.16,Credit Card,2021-08-07,Istinye Park,2021,August
Male,27,Cosmetics,3,121.98,Credit Card,2021-05-25,Istinye Park,2021,May
Female,49,Clothing,1,300.08,Debit Card,2021-06-01,Kanyon,2021,June
Female,36,Clothing,1,300.08,Credit Card,2021-12-15,Mall of Istanbul,2021,December
Female,18,Technology,4,4200.0,Cash,2022-04-03,Metrocity,2022,April
Female,56,Shoes,2,1200.34,Credit Card,2022-05-29,Metropol AVM,2022,May
Female,61,Toys,1,35.84,Cash,2021-06-07,Kanyon,2021,June
Male,36,Clothing,3,900.24,Cash,2021-08-13,Mall of Istanbul,2021,August
Male,23,Cosmetics,3,121.98,Debit Card,2021-02-24,Viaport Outlet,2021,February
Male,35,Food & Beverage,5,26.15,Debit Card,2022-04-26,Istinye Park,2022,April
Male,48,Cosmetics,3,121.98,Credit Card,2021-12-10,Cevahir AVM,2021,December
Male,40,Books,2,30.3,Cash,2021-01-02,Mall of Istanbul,2021,January
Female,24,Clothing,5,1500.4,Credit Card,2021-12-31,Kanyon,2021,December
Male,57,Clothing,4,1200.32,Debit Card,2021-09-18,Istinye Park,2021,September
Female,30,Food & Beverage,5,26.15,Credit Card,2022-06-04,Kanyon,2022,June
Male,50,Cosmetics,2,81.32,Cash,2021-06-13,Mall of Istanbul,2021,June
Female,35,Toys,2,71.68,Cash,2022-12-12,Forum Istanbul,2022,December
Male,29,Food & Beverage,1,5.23,Cash,2021-12-13,Istinye Park,2021,December
Female,58,Shoes,1,600.17,Debit Card,2022-08-18,Metropol AVM,2022,August
Male,35,Shoes,2,1200.34,Credit Card,2022-01-20,Metrocity,2022,January
Female,38,Food & Beverage,4,20.92,Credit Card,2021-09-01,Mall of Istanbul,2021,September
Female,24,Cosmetics,5,203.3,Credit Card,2022-08-18,Metrocity,2022,August
Male,58,Cosmetics,4,162.64,Cash,2021-07-07,Kanyon,2021,July
Female,58,Technology,5,5250.0,Cash,2021-06-19,Mall of Istanbul,2021,June
Male,57,Cosmetics,1,40.66,Credit Card,2022-07-24,Kanyon,2022,July
Male,58,Clothing,5,1500.4,Cash,2021-11-29,Viaport Outlet,2021,November
Male,53,Clothing,2,600.16,Cash,2021-06-25,Kanyon,2021,June
Female,36,Food & Beverage,2,10.46,Debit Card,2022-12-27,Metropol AVM,2022,December
Female,27,Food & Beverage,4,20.92,Credit Card,2021-01-05,Metropol AVM,2021,January
Male,33,Food & Beverage,4,20.92,Credit Card,2022-07-23,Viaport Outlet,2022,July
Female,56,Clothing,3,900.24,Cash,2023-01-13,Metropol AVM,2023,January
Male,31,Clothing,2,600.16,Debit Card,2021-05-21,Metropol AVM,2021,May
Male,24,Clothing,4,1200.32,Credit Card,2021-10-28,Istinye Park,2021,October
Male,41,Technology,3,3150.0,Credit Card,2021-03-12,Cevahir AVM,2021,March
Male,52,Clothing,3,900.24,Cash,2022-06-05,Metrocity,2022,June
Female,38,Clothing,2,600.16,Credit Card,2021-06-22,Kanyon,2021,June
Female,61,Toys,2,71.68,Cash,2022-04-04,Mall of Istanbul,2022,April
Male,33,Toys,1,35.84,Cash,2021-02-28,Metrocity,2021,February
Female,55,Toys,1,35.84,Debit Card,2021-07-04,Metrocity,2021,July
Female,30,Clothing,4,1200.32,Credit Card,2022-10-17,Metrocity,2022,October
Female,19,Cosmetics,5,203.3,Cash,2021-10-07,Metrocity,2021,October
Male,40,Shoes,5,3000.85,Cash,2021-10-04,Mall of Istanbul,2021,October
Male,67,Clothing,3,900.24,Credit Card,2021-10-26,Forum Istanbul,2021,October
Female,62,Souvenir,2,23.46,Credit Card,2021-02-28,Mall of Istanbul,2021,February
Male,68,Toys,4,143.36,Debit Card,2022-12-30,Metrocity,2022,December
Female,36,Shoes,3,1800.51,Credit Card,2021-07-15,Emaar Square Mall,2021,July
Female,39,Toys,3,107.52,Debit Card,2021-08-26,Metropol AVM,2021,August
Female,42,Clothing,1,300.08,Debit Card,2021-10-17,Mall of Istanbul,2021,October
Female,46,Technology,2,2100.0,Credit Card,2021-11-01,Mall of Istanbul,2021,November
Female,56,Clothing,3,900.24,Cash,2021-04-24,Mall of Istanbul,2021,April
Female,24,Cosmetics,1,40.66,Credit Card,2022-09-27,Istinye Park,2022,September
Female,33,Cosmetics,3,121.98,Cash,2022-06-14,Emaar Square Mall,2022,June
Male,58,Technology,1,1050.0,Cash,2022-08-30,Kanyon,2022,August
Male,48,Clothing,3,900.24,Cash,2023-01-14,Cevahir AVM,2023,January
Female,64,Cosmetics,4,162.64,Cash,2022-12-31,Mall of Istanbul,2022,December
Female,29,Books,2,30.3,Cash,2021-03-26,Metrocity,2021,March
Female,23,Shoes,4,2400.68,Debit Card,2022-07-26,Kanyon,2022,July
Female,43,Clothing,5,1500.4,Cash,2021-08-03,Kanyon,2021,August
Female,24,Clothing,2,600.16,Cash,2021-12-16,Istinye Park,2021,December
Female,64,Food & Beverage,3,15.69,Cash,2022-01-20,Kanyon,2022,January
Female,67,Technology,4,4200.0,Cash,2023-06-03,Metropol AVM,2023,June
Female,54,Cosmetics,5,203.3,Credit Card,2022-08-27,Mall of Istanbul,2022,August
Female,35,Cosmetics,2,81.32,Credit Card,2021-04-22,Forum Istanbul,2021,April
Female,38,Clothing,4,1200.32,Credit Card,2022-11-25,Istinye Park,2022,November
Female,50,Clothing,3,900.24,Debit Card,2021-04-07,Mall of Istanbul,2021,April
Female,18,Clothing,2,600.16,Cash,2022-06-14,Kanyon,2022,June
Female,63,Shoes,4,2400.68,Credit Card,2021-05-10,Mall of Istanbul,2021,May
Male,66,Food & Beverage,4,20.92,Credit Card,2021-01-27,Emaar Square Mall,2021,January
Female,48,Food & Beverage,2,10.46,Credit Card,2022-08-19,Mall of Istanbul,2022,August
Female,47,Clothing,5,1500.4,Credit Card,2022-09-25,Istinye Park,2022,September
Female,48,Cosmetics,3,121.98,Cash,2021-12-27,Kanyon,2021,December
Male,45,Technology,1,1050.0,Credit Card,2022-03-26,Kanyon,2022,March
Female,23,Food & Beverage,2,10.46,Credit Card,2021-12-31,Metrocity,2021,December
Female,26,Toys,2,71.68,Debit Card,2021-06-21,Mall of Istanbul,2021,June
Male,43,Clothing,2,600.16,Debit Card,2022-10-21,Istinye Park,2022,October
Female,45,Cosmetics,5,203.3,Cash,2021-07-10,Zorlu Center,2021,July
Male,39,Toys,3,107.52,Credit Card,2022-12-15,Metropol AVM,2022,December
Male,63,Shoes,4,2400.68,Debit Card,2022-06-04,Metropol AVM,2022,June
Female,49,Souvenir,4,46.92,Credit Card,2021-10-14,Istinye Park,2021,October
Female,59,Food & Beverage,4,20.92,Cash,2022-05-19,Cevahir AVM,2022,May
Male,65,Toys,4,143.36,Cash,2022-11-21,Istinye Park,2022,November
Female,30,Food & Beverage,4,20.92,Credit Card,2022-03-13,Metrocity,2022,March
Male,27,Clothing,1,300.08,Credit Card,2022-02-14,Metropol AVM,2022,February
Female,35,Food & Beverage,2,10.46,Cash,2021-03-03,Mall of Istanbul,2021,March
Male,66,Clothing,1,300.08,Cash,2021-09-07,Kanyon,2021,September
Male,63,Food & Beverage,4,20.92,Cash,2022-10-30,Metrocity,2022,October
Female,40,Souvenir,5,58.65,Cash,2022-07-05,Kanyon,2022,July
Male,27,Shoes,1,600.17,Debit Card,2022-01-12,Cevahir AVM,2022,January
Male,50,Food & Beverage,2,10.46,Debit Card,2021-03-24,Metrocity,2021,March
Female,37,Food & Beverage,4,20.92,Credit Card,2021-11-06,Istinye Park,2021,November
Female,26,Clothing,3,900.24,Cash,2022-06-19,Kanyon,2022,June
Female,35,Clothing,2,600.16,Cash,2022-06-15,Istinye Park,2022,June
Female,52,Food & Beverage,2,10.46,Cash,2022-06-29,Kanyon,2022,June
Female,54,Food & Beverage,2,10.46,Debit Card,2021-11-25,Metrocity,2021,November
Male,33,Food & Beverage,2,10.46,Debit Card,2021-02-12,Mall of Istanbul,2021,February
Male,32,Books,2,30.3,Cash,2022-12-02,Istinye Park,2022,December
Male,59,Cosmetics,2,81.32,Debit Card,2022-06-02,Mall of Istanbul,2022,June
Female,54,Food & Beverage,3,15.69,Cash,2021-07-08,Cevahir AVM,2021,July
Female,45,Shoes,4,2400.68,Cash,2022-09-29,Kanyon,2022,September
Female,41,Toys,2,71.68,Credit Card,2022-10-14,Forum Istanbul,2022,October
Male,18,Books,3,45.45,Cash,2022-05-13,Istinye Park,2022,May
Male,36,Food & Beverage,3,15.69,Cash,2021-01-29,Mall of Istanbul,2021,January
Male,22,Books,5,75.75,Cash,2022-05-23,Forum Istanbul,2022,May
Female,64,Clothing,1,300.08,Cash,2022-06-08,Metropol AVM,2022,June
Female,59,Cosmetics,3,121.98,Credit Card,2022-05-28,Mall of Istanbul,2022,May
Female,63,Clothing,5,1500.4,Cash,2022-03-18,Istinye Park,2022,March
Female,45,Shoes,3,1800.51,Credit Card,2022-07-21,Zorlu Center,2022,July
Female,55,Books,3,45.45,Debit Card,2022-06-17,Kanyon,2022,June
Female,40,Cosmetics,2,81.32,Credit Card,2021-04-29,Metrocity,2021,April
Female,20,Clothing,1,300.08,Credit Card,2021-03-30,Kanyon,2021,March
Female,35,Toys,1,35.84,Credit Card,2023-01-17,Forum Istanbul,2023,January
Female,26,Cosmetics,4,162.64,Cash,2021-03-26,Metrocity,2021,March
Female,29,Clothing,5,1500.4,Cash,2021-11-22,Kanyon,2021,November
Female,52,Books,1,15.15,Cash,2022-08-18,Forum Istanbul,2022,August
Female,68,Clothing,5,1500.4,Cash,2021-02-11,Istinye Park,2021,February
Male,33,Food & Beverage,4,20.92,Debit Card,2021-11-24,Forum Istanbul,2021,November
Male,30,Souvenir,2,23.46,Credit Card,2022-05-10,Zorlu Center,2022,May
Female,40,Technology,4,4200.0,Cash,2021-10-18,Viaport Outlet,2021,October
Female,44,Food & Beverage,4,20.92,Debit Card,2021-06-16,Metrocity,2021,June
Female,30,Clothing,2,600.16,Credit Card,2021-11-05,Forum Istanbul,2021,November
Female,45,Books,4,60.6,Cash,2021-10-29,Kanyon,2021,October
Female,57,Food & Beverage,5,26.15,Cash,2021-04-09,Zorlu Center,2021,April
Female,20,Food & Beverage,2,10.46,Cash,2022-08-03,Cevahir AVM,2022,August
Male,23,Food & Beverage,2,10.46,Cash,2022-12-04,Kanyon,2022,December
Female,41,Clothing,5,1500.4,Credit Card,2021-11-17,Mall of Istanbul,2021,November
Female,52,Souvenir,1,11.73,Debit Card,2021-06-18,Viaport Outlet,2021,June
Female,57,Clothing,5,1500.4,Cash,2022-10-13,Zorlu Center,2022,October
Male,47,Food & Beverage,4,20.92,Cash,2022-05-28,Istinye Park,2022,May
Male,57,Clothing,3,900.24,Cash,2021-08-30,Metrocity,2021,August
Female,62,Clothing,4,1200.32,Credit Card,2022-05-11,Forum Istanbul,2022,May
Female,47,Food & Beverage,4,20.92,Credit Card,2021-07-15,Metrocity,2021,July
Female,41,Clothing,3,900.24,Cash,2021-08-08,Viaport Outlet,2021,August
Female,54,Food & Beverage,3,15.69,Credit Card,2022-11-27,Mall of Istanbul,2022,November
Male,49,Books,5,75.75,Debit Card,2021-12-14,Metrocity,2021,December
Female,50,Food & Beverage,1,5.23,Credit Card,2022-12-10,Mall of Istanbul,2022,December
Female,41,Clothing,3,900.24,Credit Card,2021-12-09,Metrocity,2021,December
Male,33,Cosmetics,4,162.64,Credit Card,2022-08-22,Mall of Istanbul,2022,August
Female,48,Books,3,45.45,Debit Card,2022-09-11,Kanyon,2022,September
Female,53,Cosmetics,1,40.66,Credit Card,2022-03-06,Kanyon,2022,March
Male,49,Cosmetics,5,203.3,Cash,2021-10-01,Mall of Istanbul,2021,October
Female,21,Clothing,3,900.24,Cash,2021-01-05,Kanyon,2021,January
Male,24,Clothing,4,1200.32,Debit Card,2022-03-28,Viaport Outlet,2022,March
Male,39,Clothing,1,300.08,Credit Card,2022-09-25,Metropol AVM,2022,September
Male,66,Shoes,1,600.17,Cash,2022-12-26,Kanyon,2022,December
Female,32,Food & Beverage,5,26.15,Cash,2021-04-02,Zorlu Center,2021,April
Male,57,Clothing,5,1500.4,Credit Card,2021-01-11,Istinye Park,2021,January
Male,52,Cosmetics,1,40.66,Credit Card,2021-09-11,Mall of Istanbul,2021,September
Female,66,Food & Beverage,3,15.69,Cash,2022-05-05,Mall of Istanbul,2022,May
Female,57,Cosmetics,1,40.66,Cash,2022-10-15,Forum Istanbul,2022,October
Male,59,Cosmetics,5,203.3,Cash,2022-10-09,Kanyon,2022,October
Male,63,Cosmetics,4,162.64,Credit Card,2022-08-17,Metrocity,2022,August
Male,48,Technology,4,4200.0,Debit Card,2021-03-30,Istinye Park,2021,March
Female,51,Clothing,3,900.24,Credit Card,2022-09-25,Viaport Outlet,2022,September
Female,51,Clothing,1,300.08,Credit Card,2023-09-02,Istinye Park,2023,September
Female,40,Toys,2,71.68,Credit Card,2021-12-11,Zorlu Center,2021,December
Male,50,Shoes,3,1800.51,Cash,2021-08-17,Mall of Istanbul,2021,August
Female,32,Toys,2,71.68,Cash,2022-04-06,Istinye Park,2022,April
Male,43,Clothing,4,1200.32,Cash,2021-07-21,Metropol AVM,2021,July
Male,41,Technology,5,5250.0,Cash,2022-10-27,Forum Istanbul,2022,October
Male,68,Cosmetics,3,121.98,Credit Card,2021-06-17,Metrocity,2021,June
Male,68,Cosmetics,5,203.3,Debit Card,2021-06-02,Mall of Istanbul,2021,June
Male,62,Souvenir,4,46.92,Cash,2021-06-15,Emaar Square Mall,2021,June
Male,20,Shoes,3,1800.51,Credit Card,2022-03-21,Metrocity,2022,March
Male,52,Clothing,3,900.24,Credit Card,2021-01-07,Forum Istanbul,2021,January
Female,23,Clothing,3,900.24,Credit Card,2021-07-23,Emaar Square Mall,2021,July
Male,52,Food & Beverage,4,20.92,Credit Card,2022-01-30,Kanyon,2022,January
Male,66,Food & Beverage,1,5.23,Cash,2021-09-16,Cevahir AVM,2021,September
Male,22,Clothing,2,600.16,Debit Card,2021-01-27,Mall of Istanbul,2021,January
Female,20,Clothing,4,1200.32,Credit Card,2022-02-02,Istinye Park,2022,February
Male,59,Technology,3,3150.0,Cash,2023-03-01,Kanyon,2023,March
Female,68,Clothing,4,1200.32,Credit Card,2022-12-08,Kanyon,2022,December
Male,22,Food & Beverage,3,15.69,Credit Card,2022-05-03,Kanyon,2022,May
Female,69,Toys,1,35.84,Cash,2021-02-28,Mall of Istanbul,2021,February
Female,23,Technology,5,5250.0,Cash,2022-09-12,Emaar Square Mall,2022,September
Female,23,Cosmetics,5,203.3,Credit Card,2022-12-10,Mall of Istanbul,2022,December
Female,24,Clothing,5,1500.4,Debit Card,2021-04-21,Forum Istanbul,2021,April
Female,25,Shoes,2,1200.34,Credit Card,2023-02-14,Metrocity,2023,February
Male,64,Clothing,5,1500.4,Cash,2022-06-17,Kanyon,2022,June
Male,32,Technology,2,2100.0,Debit Card,2022-01-20,Zorlu Center,2022,January
Male,25,Clothing,2,600.16,Credit Card,2022-04-29,Viaport Outlet,2022,April
Female,24,Shoes,3,1800.51,Cash,2022-06-07,Metropol AVM,2022,June
Female,31,Food & Beverage,2,10.46,Debit Card,2021-08-29,Metropol AVM,2021,August
Male,43,Clothing,5,1500.4,Cash,2022-06-09,Metrocity,2022,June
Female,21,Books,5,75.75,Cash,2022-12-21,Kanyon,2022,December
Female,35,Technology,4,4200.0,Cash,2023-01-31,Mall of Istanbul,2023,January
Male,63,Food & Beverage,5,26.15,Credit Card,2021-07-04,Istinye Park,2021,July
Female,22,Food & Beverage,4,20.92,Cash,2022-09-18,Metropol AVM,2022,September
Male,28,Shoes,4,2400.68,Cash,2021-09-29,Kanyon,2021,September
Female,63,Shoes,5,3000.85,Cash,2022-04-06,Zorlu Center,2022,April
Female,32,Toys,1,35.84,Cash,2022-12-14,Forum Istanbul,2022,December
Male,28,Toys,5,179.2,Debit Card,2022-09-26,Kanyon,2022,September
Female,20,Technology,3,3150.0,Credit Card,2022-01-12,Mall of Istanbul,2022,January
Female,42,Toys,1,35.84,Cash,2022-07-18,Metrocity,2022,July
Female,56,Toys,4,143.36,Credit Card,2021-09-05,Kanyon,2021,September
Female,58,Technology,1,1050.0,Credit Card,2021-08-09,Zorlu Center,2021,August
Female,18,Clothing,3,900.24,Credit Card,2022-12-29,Kanyon,2022,December
Female,66,Cosmetics,2,81.32,Debit Card,2022-07-20,Emaar Square Mall,2022,July
Female,45,Cosmetics,1,40.66,Debit Card,2021-01-10,Mall of Istanbul,2021,January
Female,61,Cosmetics,4,162.64,Credit Card,2021-12-04,Forum Istanbul,2021,December
Male,68,Cosmetics,3,121.98,Credit Card,2021-12-14,Mall of Istanbul,2021,December
Female,27,Clothing,4,1200.32,Debit Card,2021-01-21,Istinye Park,2021,January
Female,42,Cosmetics,1,40.66,Cash,2022-05-31,Mall of Istanbul,2022,May
Female,57,Clothing,1,300.08,Cash,2021-04-06,Metrocity,2021,April
Female,62,Souvenir,2,23.46,Credit Card,2021-03-12,Viaport Outlet,2021,March
Female,50,Cosmetics,5,203.3,Debit Card,2022-08-08,Cevahir AVM,2022,August
Female,49,Clothing,5,1500.4,Credit Card,2021-06-26,Zorlu Center,2021,June
Female,56,Clothing,4,1200.32,Cash,2023-02-02,Forum Istanbul,2023,February
Female,69,Cosmetics,4,162.64,Cash,2021-01-19,Forum Istanbul,2021,January
Male,27,Shoes,3,1800.51,Debit Card,2021-07-09,Cevahir AVM,2021,July
Female,37,Technology,5,5250.0,Credit Card,2022-11-07,Mall of Istanbul,2022,November
Male,61,Technology,2,2100.0,Debit Card,2021-12-21,Forum Istanbul,2021,December
Female,64,Clothing,5,1500.4,Cash,2021-02-23,Metrocity,2021,February
Male,63,Clothing,2,600.16,Cash,2023-02-18,Kanyon,2023,February
Female,47,Books,5,75.75,Debit Card,2021-01-23,Forum Istanbul,2021,January
Female,63,Clothing,2,600.16,Cash,2022-09-04,Viaport Outlet,2022,September
Female,31,Clothing,4,1200.32,Credit Card,2023-08-02,Istinye Park,2023,August
Female,67,Clothing,2,600.16,Debit Card,2021-12-11,Kanyon,2021,December
Female,59,Clothing,5,1500.4,Cash,2021-07-16,Kanyon,2021,July
Female,67,Clothing,5,1500.4,Credit Card,2021-08-18,Istinye Park,2021,August
Male,63,Clothing,5,1500.4,Cash,2021-06-05,Cevahir AVM,2021,June
Female,58,Food & Beverage,5,26.15,Cash,2022-07-28,Kanyon,2022,July
Female,55,Clothing,4,1200.32,Credit Card,2022-06-20,Mall of Istanbul,2022,June
Female,20,Food & Beverage,2,10.46,Credit Card,2022-04-02,Istinye Park,2022,April
Male,33,Cosmetics,5,203.3,Debit Card,2021-01-10,Metrocity,2021,January
Male,57,Clothing,3,900.24,Cash,2022-12-27,Forum Istanbul,2022,December
Female,67,Clothing,5,1500.4,Credit Card,2022-01-31,Metrocity,2022,January
Female,59,Clothing,1,300.08,Debit Card,2021-03-03,Metropol AVM,2021,March
Female,27,Clothing,5,1500.4,Credit Card,2022-11-19,Metropol AVM,2022,November
Female,24,Shoes,5,3000.85,Cash,2022-03-26,Metropol AVM,2022,March
Male,36,Clothing,5,1500.4,Credit Card,2023-09-01,Zorlu Center,2023,September
Female,34,Clothing,4,1200.32,Debit Card,2023-02-03,Zorlu Center,2023,February
Female,23,Clothing,5,1500.4,Debit Card,2021-12-11,Metrocity,2021,December
Male,20,Clothing,1,300.08,Cash,2022-11-12,Mall of Istanbul,2022,November
Male,21,Souvenir,3,35.19,Credit Card,2023-02-13,Zorlu Center,2023,February
Female,61,Cosmetics,5,203.3,Credit Card,2022-05-03,Mall of Istanbul,2022,May
Female,21,Cosmetics,1,40.66,Cash,2022-05-09,Metropol AVM,2022,May
Female,59,Souvenir,1,11.73,Cash,2021-06-14,Kanyon,2021,June
Female,42,Technology,5,5250.0,Credit Card,2021-08-08,Mall of Istanbul,2021,August
